subject,stimtype,task,s,contrast_id,Chat,g,tf,resp,rt,C
1,grate,A,14.2007,4,1,2,1,6,1.2837,1
1,grate,A,5.37302,6,-1,1,0,4,0.899757,1
1,grate,A,1.65279,6,1,1,1,5,0.787148,1
1,grate,A,2.33562,2,1,1,1,5,1.17502,1
1,grate,A,4.62977,3,1,1,0,5,0.795681,-1
1,grate,A,-9.75015,5,1,1,0,5,0.591762,-1
1,grate,A,-3.78991,1,-1,2,1,3,0.971441,-1
1,grate,A,5.05495,5,1,1,1,5,0.680392,1
1,grate,A,-2.10356,6,1,1,1,5,0.544757,1
1,grate,A,-0.0867107,6,1,1,0,5,0.591023,-1
1,grate,A,5.77247,3,1,1,1,5,0.442779,1
1,grate,A,-13.4027,2,-1,3,1,2,1.99694,-1
1,grate,A,11.1034,2,1,3,1,7,0.848734,1
1,grate,A,0.404522,4,1,1,0,5,1.07395,-1
1,grate,A,-8.35526,5,1,1,0,5,0.618854,-1
1,grate,A,-3.6356,3,-1,1,1,4,0.613522,-1
1,grate,A,2.80317,3,1,1,1,5,2.08081,1
1,grate,A,10.5556,1,1,2,1,6,0.992785,1
1,grate,A,-5.99218,1,-1,2,1,3,0.716709,-1
1,grate,A,-1.10196,5,-1,1,0,4,0.915472,1
1,grate,A,-3.60656,2,-1,1,1,4,1.3621,-1
1,grate,A,14.4402,4,1,1,1,5,0.575324,1
1,grate,A,-7.44795,3,-1,1,0,4,0.635771,1
1,grate,A,1.72717,4,-1,1,0,4,0.470118,1
1,grate,A,-8.88273,2,-1,1,1,4,0.502511,-1
1,grate,A,6.82983,1,1,1,1,5,0.534081,1
1,grate,A,-5.93036,2,-1,1,0,4,0.612026,1
1,grate,A,-3.65087,6,-1,1,1,4,0.899886,-1
1,grate,A,-3.97254,3,-1,1,1,4,0.53126,-1
1,grate,A,-8.41087,4,-1,1,1,4,0.625189,-1
1,grate,A,-6.80247,5,-1,1,1,4,0.411934,-1
1,grate,A,-6.83708,4,-1,1,1,4,0.511284,-1
1,grate,A,5.50052,6,-1,1,0,4,0.446602,1
1,grate,A,-7.06541,6,-1,1,1,4,0.448527,-1
1,grate,A,-9.53399,1,-1,1,1,4,1.12185,-1
1,grate,A,-8.64031,2,-1,1,1,4,0.568542,-1
1,grate,A,10.3149,1,1,2,1,6,1.42881,1
1,grate,A,-5.91648,5,-1,1,1,4,0.607484,-1
1,grate,A,-5.26936,5,-1,1,1,4,0.587037,-1
1,grate,A,4.17797,3,-1,1,0,4,0.583082,1
1,grate,A,0.0882758,6,-1,1,0,4,0.594782,1
1,grate,A,-11.507,1,-1,1,1,4,0.382777,-1
1,grate,A,4.03422,4,-1,1,0,4,0.546791,1
1,grate,A,-3.43406,6,-1,1,0,4,0.528972,1
1,grate,A,2.00088,5,-1,1,0,4,0.607647,1
1,grate,A,6.55473,5,1,1,1,5,0.491081,1
1,grate,A,-4.35268,4,-1,1,1,4,0.762714,-1
1,grate,A,-3.7199,4,1,1,0,5,0.608377,-1
1,grate,A,-0.693038,5,-1,1,1,4,0.795444,-1
1,grate,A,4.26602,1,1,1,1,5,0.991587,1
1,grate,A,-2.22517,5,-1,1,1,4,0.61958,-1
1,grate,A,-1.59603,2,1,1,0,5,1.65416,-1
1,grate,A,4.24025,3,1,1,0,5,0.567502,-1
1,grate,A,3.64424,4,1,1,1,5,0.595911,1
1,grate,A,7.09018,3,1,1,1,5,0.59202,1
1,grate,A,5.73013,2,1,1,1,5,0.555903,1
1,grate,A,3.79049,4,1,1,0,5,1.28927,-1
1,grate,A,-2.22334,5,1,1,1,5,0.69744,1
1,grate,A,-10.9852,3,-1,1,1,4,0.705471,-1
1,grate,A,8.50311,3,1,1,1,5,0.552427,1
1,grate,A,4.57359,3,1,1,0,5,0.629878,-1
1,grate,A,7.66281,5,1,1,1,5,2.2247,1
1,grate,A,4.15804,4,1,1,1,5,0.459263,1
1,grate,A,-2.10333,2,-1,1,0,4,0.588652,1
1,grate,A,1.00777,1,1,1,0,5,1.24037,-1
1,grate,A,4.7278,2,-1,1,0,4,1.40236,1
1,grate,A,0.227778,4,-1,2,1,3,1.73393,-1
1,grate,A,-4.76501,6,1,1,0,5,0.675806,-1
1,grate,A,-3.71849,5,-1,1,1,4,0.700464,-1
1,grate,A,9.66102,3,1,1,1,5,0.659677,1
1,grate,A,-2.92264,1,-1,1,0,4,0.748935,1
1,grate,A,-3.22641,5,1,1,0,5,0.930513,-1
1,grate,A,2.85297,3,1,1,1,5,0.593084,1
1,grate,A,3.88771,3,1,1,1,5,0.588963,1
1,grate,A,-0.809546,6,1,1,0,5,0.600823,-1
1,grate,A,-3.48792,5,-1,1,1,4,0.719761,-1
1,grate,A,2.08523,2,1,1,0,5,1.75035,-1
1,grate,A,5.60697,2,1,1,1,5,0.483696,1
1,grate,A,-2.44737,5,1,1,1,5,1.04331,1
1,grate,A,0.415035,4,1,1,1,5,0.573395,1
1,grate,A,-2.91348,4,1,1,0,5,0.890071,-1
1,grate,A,-7.81052,4,1,1,0,5,0.554233,-1
1,grate,A,-2.06446,6,1,1,0,5,0.647573,-1
1,grate,A,-5.82702,3,-1,1,1,4,0.704912,-1
1,grate,A,-3.25322,6,1,1,1,5,0.600171,1
1,grate,A,7.96373,6,1,1,1,5,0.451577,1
1,grate,A,-5.49147,3,1,1,0,5,0.436831,-1
1,grate,A,0.11956,4,1,1,0,5,0.582873,-1
1,grate,A,-0.92908,6,1,1,0,5,0.546588,-1
1,grate,A,-6.52112,2,-1,1,0,4,0.544897,1
1,grate,A,-7.63043,1,-1,1,1,4,0.76681,-1
1,grate,A,14.7518,1,1,1,1,5,0.643174,1
1,grate,A,-2.27851,2,-1,1,1,4,0.781451,-1
1,grate,A,2.84616,6,1,1,1,5,0.929462,1
1,grate,A,-4.73171,3,-1,1,0,4,0.496042,1
1,grate,A,3.65852,4,-1,1,0,4,0.575984,1
1,grate,A,-3.81348,6,-1,1,1,4,1.18045,-1
1,grate,A,-3.36593,6,-1,1,1,4,0.545373,-1
1,grate,A,-0.642975,6,-1,1,0,4,0.512236,1
1,grate,A,5.96351,2,-1,1,0,4,1.00135,1
1,grate,A,0.198863,1,-1,1,0,4,0.660565,1
1,grate,A,-10.3544,5,-1,1,1,4,0.493711,-1
1,grate,A,-6.19518,3,-1,1,1,4,0.461746,-1
1,grate,A,-8.55055,2,-1,1,1,4,0.479248,-1
1,grate,A,-4.24064,5,1,1,0,5,1.21564,-1
1,grate,A,-0.758701,3,1,1,0,5,0.690418,-1
1,grate,A,8.77462,1,1,1,1,5,0.458516,1
1,grate,A,3.21506,5,1,1,0,5,0.731804,-1
1,grate,A,-10.094,6,1,1,0,5,0.417831,-1
1,grate,A,1.84986,4,1,1,0,5,0.532418,-1
1,grate,A,4.63257,3,1,1,1,5,0.482482,1
1,grate,A,13.1693,6,1,1,1,5,0.482247,1
1,grate,A,-3.39865,1,1,1,0,5,0.0341085,-1
1,grate,A,-1.14969,5,1,1,0,5,1.57237,-1
1,grate,A,-2.61133,4,-1,1,0,4,0.601086,1
1,grate,A,-7.44487,3,-1,1,1,4,0.676295,-1
1,grate,A,-2.5711,1,1,1,0,5,1.08475,-1
1,grate,A,-1.94418,3,1,1,0,5,0.580974,-1
1,grate,A,4.44119,2,1,1,1,5,0.561012,1
1,grate,A,4.16474,5,1,1,1,5,0.574135,1
1,grate,A,-1.26227,6,-1,1,1,4,0.794689,-1
1,grate,A,4.54457,2,1,1,1,5,0.558927,1
1,grate,A,19.0461,6,1,1,1,5,0.636307,1
1,grate,A,-2.32627,5,-1,1,0,4,5.35779,1
1,grate,A,4.98357,4,1,1,1,5,2.57107,1
1,grate,A,-0.529244,2,1,1,0,5,1.4958,-1
1,grate,A,-9.98184,2,1,1,0,5,0.975863,-1
1,grate,A,2.84608,2,1,1,0,5,0.73246,-1
1,grate,A,-1.56387,3,1,1,0,5,0.77041,-1
1,grate,A,-2.84515,4,-1,1,1,4,0.647107,-1
1,grate,A,-9.55833,6,-1,1,1,4,1.00905,-1
1,grate,A,2.06452,5,-1,1,0,4,0.908679,1
1,grate,A,-2.89861,5,-1,1,1,4,0.891764,-1
1,grate,A,-3.4292,4,-1,1,1,4,0.731742,-1
1,grate,A,-9.36298,6,-1,1,1,4,0.65763,-1
1,grate,A,-4.01761,2,-1,1,1,4,1.38698,-1
1,grate,A,-3.6022,2,-1,1,1,4,0.807046,-1
1,grate,A,12.0872,1,1,2,1,6,0.938507,1
1,grate,A,0.69485,4,-1,1,0,4,0.952542,1
1,grate,A,4.35451,5,-1,1,0,4,1.15768,1
1,grate,A,-1.82135,3,1,1,1,5,1.05089,1
1,grate,A,3.34184,6,-1,1,0,4,0.980157,1
1,grate,A,2.46072,4,-1,1,0,4,0.65613,1
1,grate,A,-4.3797,6,-1,1,1,4,0.601481,-1
1,grate,A,-16.7474,2,-1,2,1,3,1.31685,-1
1,grate,A,5.33603,6,-1,1,0,4,0.835509,1
1,grate,A,4.42198,2,-1,1,0,4,1.01344,1
1,grate,A,-6.69982,3,-1,1,1,4,0.608816,-1
1,grate,A,5.31211,2,1,1,1,5,1.66002,1
1,grate,A,-1.12292,4,1,1,0,5,1.61336,-1
1,grate,A,-2.55362,6,-1,1,1,4,1.07196,-1
1,grate,A,-5.1338,3,-1,1,1,4,1.08074,-1
1,grate,A,-2.11581,2,1,1,0,5,1.05657,-1
1,grate,A,1.13682,2,1,1,1,5,0.921896,1
1,grate,A,3.78026,1,1,1,1,5,0.82461,1
1,grate,A,1.12583,5,-1,1,1,4,0.859285,-1
1,grate,A,1.89143,1,1,1,1,5,1.4686,1
1,grate,A,1.3644,4,1,1,0,5,0.837253,-1
1,grate,A,-2.77467,6,1,1,1,5,0.823218,1
1,grate,A,-11.0663,1,-1,2,1,3,1.8178,-1
1,grate,A,0.123504,4,1,1,0,5,0.820487,-1
1,grate,A,-8.51319,5,-1,1,1,4,0.855191,-1
1,grate,A,3.7277,3,1,1,1,5,0.760505,1
1,grate,A,-8.9828,6,1,1,0,5,1.66167,-1
1,grate,A,3.94745,3,1,1,1,5,1.00723,1
1,grate,A,-0.342173,6,1,1,0,5,1.41863,-1
1,grate,A,-6.01459,6,1,1,0,5,0.725033,-1
1,grate,A,-6.8607,5,-1,1,1,4,0.891694,-1
1,grate,A,-2.74944,1,-1,1,0,4,0.715611,1
1,grate,A,-11.4403,5,-1,1,1,4,0.514354,-1
1,grate,A,-1.02489,5,-1,1,1,4,0.833141,-1
1,grate,A,11.5587,6,-1,1,0,4,1.03826,1
1,grate,A,-12.8396,4,-1,1,1,4,0.440266,-1
1,grate,A,6.0604,3,1,1,1,5,0.554154,1
1,grate,A,4.27627,2,1,1,1,5,0.631533,1
1,grate,A,9.09347,4,1,1,1,5,0.545547,1
1,grate,A,3.86603,1,1,1,1,5,0.52774,1
1,grate,A,3.08529,3,1,1,0,5,0.430135,-1
1,grate,A,1.80035,3,1,1,1,5,0.400772,1
1,grate,A,2.11968,1,1,1,1,5,0.388083,1
1,grate,A,-6.12443,5,1,1,0,5,0.600077,-1
1,grate,A,8.3658,1,1,1,1,5,0.451545,1
1,grate,A,13.8859,5,-1,1,0,4,0.436658,1
1,grate,A,-6.40437,5,-1,1,1,4,0.486722,-1
1,grate,A,-0.217538,2,-1,1,0,4,0.630647,1
1,grate,A,-0.469207,4,-1,1,1,4,0.591038,-1
1,grate,A,6.33265,6,-1,1,0,4,0.717316,1
1,grate,A,1.69298,2,1,1,1,5,0.468157,1
1,grate,A,-5.20924,6,1,1,0,5,0.948733,-1
1,grate,A,-3.65634,3,-1,1,1,4,0.705988,-1
1,grate,A,-6.52608,5,-1,1,1,4,0.553317,-1
1,grate,A,-0.24822,5,-1,1,0,4,0.582796,1
1,grate,A,7.50551,1,1,1,1,5,1.21855,1
1,grate,A,13.2398,5,1,1,1,5,0.645195,1
1,grate,A,-7.50342,5,1,1,0,5,0.927284,-1
1,grate,A,-9.93551,3,-1,1,1,4,0.49383,-1
1,grate,A,1.15876,4,-1,1,0,4,0.765819,1
1,grate,A,9.17676,3,1,1,1,5,0.754549,1
1,grate,A,12.5238,4,1,1,1,5,0.615781,1
1,grate,A,-0.899816,6,1,1,0,5,0.546509,-1
1,grate,A,1.25871,6,1,1,1,5,0.496482,1
1,grate,A,-18.2507,4,-1,1,1,4,1.28043,-1
1,grate,A,-7.51339,4,-1,1,0,4,0.545123,1
1,grate,A,11.396,6,-1,1,0,4,1.21499,1
1,grate,A,-4.8196,5,-1,1,1,4,1.13762,-1
1,grate,A,-9.84449,4,-1,1,1,4,1.07959,-1
1,grate,A,-3.52332,4,-1,1,0,4,1.47225,1
1,grate,A,-6.36264,5,-1,1,1,4,1.33697,-1
1,grate,A,-7.1023,2,-1,1,1,4,1.27083,-1
1,grate,A,0.817531,6,-1,1,0,4,1.23951,1
1,grate,A,-7.27238,3,-1,1,1,4,0.809558,-1
1,grate,A,-2.30402,6,-1,1,1,4,0.844948,-1
1,grate,A,9.8025,1,1,2,1,6,0.926885,1
1,grate,A,-3.34202,6,-1,1,1,4,2.57352,-1
1,grate,A,-5.11629,6,1,1,0,5,1.29019,-1
1,grate,A,3.76643,5,1,1,1,5,0.730103,1
1,grate,A,-1.39343,2,-1,1,0,4,1.28067,1
1,grate,A,4.3966,4,1,1,1,5,1.04076,1
1,grate,A,0.720633,4,1,1,0,5,0.666679,-1
1,grate,A,11.0125,5,1,1,1,5,3.41772,1
1,grate,A,-14.2353,1,-1,1,1,4,1.14041,-1
1,grate,A,-3.86811,3,-1,1,1,4,1.51445,-1
1,grate,A,-2.94827,5,1,1,1,5,1.28099,1
1,grate,A,-9.15375,2,-1,1,1,4,2.46499,-1
1,grate,A,-13.3927,1,-1,1,1,4,1.69771,-1
1,grate,A,0.941478,5,-1,1,1,4,1.37709,-1
1,grate,A,-8.59082,5,1,1,0,5,0.84566,-1
1,grate,A,-11.0199,1,-1,1,1,4,0.703685,-1
1,grate,A,4.934,4,1,1,1,5,0.694972,1
1,grate,A,1.623,5,1,1,1,5,0.575009,1
1,grate,A,7.61348,3,1,1,1,5,0.555559,1
1,grate,A,-9.88746,1,-1,2,1,3,0.808947,-1
1,grate,A,-0.181839,6,1,2,1,6,0.668297,1
1,grate,A,-1.28842,4,1,1,1,5,0.53288,1
1,grate,A,3.1144,3,1,1,1,5,0.434829,1
1,grate,A,0.76445,4,1,1,0,5,0.548949,-1
1,grate,A,-5.16364,6,1,1,0,5,0.626181,-1
1,grate,A,5.79177,4,1,1,1,5,0.33278,1
1,grate,A,6.21054,2,1,1,1,5,0.338899,1
1,grate,A,-7.73728,2,-1,1,1,4,0.680811,-1
1,grate,A,0.586302,3,1,1,0,5,0.512814,-1
1,grate,A,2.75003,5,1,1,1,5,0.544068,1
1,grate,A,5.47432,5,1,1,1,5,0.622107,1
1,grate,A,3.07099,6,1,1,0,5,0.45677,-1
1,grate,A,3.40263,5,1,1,1,5,0.39404,1
1,grate,A,-7.96109,4,1,1,0,5,0.413979,-1
1,grate,A,-1.05246,3,1,1,0,5,0.576693,-1
1,grate,A,-3.00999,1,-1,2,1,3,1.11732,-1
1,grate,A,3.38159,5,1,1,1,5,0.580053,1
1,grate,A,-10.9399,4,-1,1,1,4,0.736705,-1
1,grate,A,-4.1834,5,-1,1,0,4,0.502568,1
1,grate,A,6.84615,1,1,2,1,6,0.789834,1
1,grate,A,11.7639,2,1,1,1,5,0.633924,1
1,grate,A,-1.34996,3,-1,1,0,4,0.915752,1
1,grate,A,-7.05418,2,-1,1,1,4,0.610618,-1
1,grate,A,-10.0522,1,-1,1,1,4,0.621887,-1
1,grate,A,-0.5776,1,-1,1,1,4,1.4006,-1
1,grate,A,1.9301,4,-1,1,0,4,1.10784,1
1,grate,A,12.6838,2,1,2,1,6,0.76317,1
1,grate,A,6.32961,4,1,1,1,5,0.512553,1
1,grate,A,-2.12437,1,-1,1,0,4,0.671806,1
1,grate,A,-4.37453,5,1,1,0,5,1.00044,-1
1,grate,A,-0.84816,5,1,1,0,5,0.515793,-1
1,grate,A,3.81737,5,1,1,0,5,0.43436,-1
1,grate,A,-0.035051,4,1,1,0,5,0.420398,-1
1,grate,A,-8.30556,6,1,1,0,5,0.3911,-1
1,grate,A,0.152449,1,1,1,1,5,0.699368,1
1,grate,A,8.23931,3,1,1,1,5,2.06464,1
1,grate,A,13.4207,5,1,1,1,5,0.977229,1
1,grate,A,-1.09116,2,-1,1,0,4,1.66194,1
1,grate,A,-5.33058,3,-1,1,0,4,0.927303,1
1,grate,A,7.4898,5,1,1,1,5,1.08583,1
1,grate,A,7.66712,3,1,1,1,5,0.805888,1
1,grate,A,1.83486,1,1,1,1,5,1.28888,1
1,grate,A,9.48425,2,1,1,1,5,0.825227,1
1,grate,A,-5.76094,3,-1,1,1,4,0.971821,-1
1,grate,A,5.94424,6,-1,1,1,4,1.2405,-1
1,grate,A,3.89885,2,1,1,1,5,1.11421,1
1,grate,A,-6.17805,3,-1,1,1,4,0.99312,-1
1,grate,A,4.69259,1,1,1,0,5,1.06875,-1
1,grate,A,-11.5541,6,-1,1,1,4,0.965682,-1
1,grate,A,-8.22325,3,-1,1,1,4,0.690326,-1
1,grate,A,1.23505,5,-1,1,0,4,0.666413,1
1,grate,A,10.1954,2,1,1,1,5,1.04273,1
1,grate,A,0.706179,3,1,1,0,5,0.892758,-1
1,grate,A,-0.998959,3,1,1,0,5,0.700984,-1
1,grate,A,-10.92,4,-1,1,1,4,0.612314,-1
1,grate,A,2.9783,5,1,1,0,5,0.575569,-1
1,grate,A,3.72201,1,-1,1,1,4,1.45211,-1
1,grate,A,6.21397,1,1,1,1,5,0.597594,1
1,grate,A,3.0939,2,1,1,0,5,0.497543,-1
1,grate,A,-6.18861,3,-1,1,1,4,0.977524,-1
1,grate,A,0.306137,1,1,1,0,5,1.69389,-1
1,grate,A,0.397434,1,1,1,1,5,1.24588,1
1,grate,A,0.606342,1,-1,1,0,4,0.783918,1
1,grate,A,-1.43971,4,-1,1,1,4,0.804179,-1
1,grate,A,1.31748,3,-1,1,1,4,0.583523,-1
1,grate,A,1.8973,6,1,1,1,5,1.63513,1
1,grate,A,-4.59144,1,1,1,0,5,0.693346,-1
1,grate,A,0.826898,1,1,1,0,5,0.957061,-1
1,grate,A,12.5942,5,1,1,1,5,1.51451,1
1,grate,A,4.16734,4,1,1,0,5,0.881046,-1
1,grate,A,-6.02518,2,-1,1,1,4,0.929311,-1
1,grate,A,1.57403,3,1,1,1,5,0.719933,1
1,grate,A,-1.82644,3,1,1,0,5,0.358572,-1
1,grate,A,9.63028,1,1,1,1,5,0.299911,1
1,grate,A,-7.34177,3,1,1,0,5,0.419264,-1
1,grate,A,8.61649,3,1,1,1,5,0.581894,1
1,grate,A,-9.43028,5,1,1,0,5,0.737569,-1
1,grate,A,8.37393,6,1,1,1,5,0.61583,1
1,grate,A,2.68497,4,1,1,1,5,0.450494,1
1,grate,A,7.31767,3,1,1,1,5,0.339808,1
1,grate,A,6.65953,1,1,1,1,5,0.425765,1
1,grate,A,-4.6502,5,1,1,0,5,0.524223,-1
1,grate,A,-14.7222,4,1,1,0,5,0.362884,-1
1,grate,A,-7.32527,5,-1,1,1,4,0.580386,-1
1,grate,A,4.22368,5,-1,1,0,4,0.336821,1
1,grate,A,-5.05907,6,-1,1,0,4,0.406988,1
1,grate,A,-6.11334,3,-1,1,1,4,0.650178,-1
1,grate,A,-1.23153,3,-1,1,1,4,0.61167,-1
1,grate,A,9.60626,4,-1,1,0,4,0.543039,1
1,grate,A,1.72038,6,-1,1,0,4,0.365066,1
1,grate,A,4.48584,6,-1,1,0,4,0.64156,1
1,grate,A,-5.33398,3,-1,1,1,4,1.14761,-1
1,grate,A,-1.21716,5,1,1,0,5,0.640633,-1
1,grate,A,2.0359,4,1,1,1,5,0.474883,1
1,grate,A,-6.88833,1,-1,1,1,4,0.586564,-1
1,grate,A,-0.680705,6,1,1,1,5,1.31855,1
1,grate,A,-4.18527,4,1,1,0,5,0.501335,-1
1,grate,A,-9.78449,3,-1,1,1,4,0.8689,-1
1,grate,A,4.78718,1,1,1,1,5,0.485242,1
1,grate,A,2.58955,3,1,1,1,5,0.421216,1
1,grate,A,6.08864,6,-1,1,0,4,0.216156,1
1,grate,A,1.27618,4,-1,1,0,4,1.92282,1
1,grate,A,-8.46254,3,1,1,0,5,1.65732,-1
1,grate,A,0.913975,6,1,1,0,5,0.458712,-1
1,grate,A,8.38191,6,1,1,1,5,0.428052,1
1,grate,A,6.64741,6,1,1,1,5,0.910423,1
1,grate,A,7.5821,3,1,1,1,5,0.47802,1
1,grate,A,2.38958,2,-1,1,0,4,0.846653,1
1,grate,A,10.1336,5,1,1,1,5,0.528382,1
1,grate,A,3.29023,4,1,1,1,5,0.575287,1
1,grate,A,7.35325,1,1,1,1,5,0.363716,1
1,grate,A,-7.07993,4,1,1,0,5,0.353274,-1
1,grate,A,-2.53389,1,1,1,0,5,0.310587,-1
1,grate,A,-9.74877,4,1,1,1,5,0.7177,1
1,grate,A,1.03167,4,1,1,1,5,0.436524,1
1,grate,A,3.53278,6,1,1,1,5,0.550575,1
1,grate,A,-2.07174,6,1,1,0,5,0.483545,-1
1,grate,A,-2.45878,5,1,1,0,5,0.467634,-1
1,grate,A,-1.80858,2,1,1,0,5,0.564569,-1
1,grate,A,7.80598,1,1,1,1,5,0.512885,1
1,grate,A,12.6301,3,1,1,1,5,0.400469,1
1,grate,A,3.33338,4,1,1,0,5,0.547492,-1
1,grate,A,-6.95986,3,-1,1,1,4,0.656865,-1
1,grate,A,-1.82764,3,1,1,1,5,1.24244,1
1,grate,A,-5.35491,3,1,1,0,5,0.460179,-1
1,grate,A,-13.579,4,1,1,0,5,0.60571,-1
1,grate,A,-6.66651,2,-1,1,1,4,0.505047,-1
1,grate,A,-8.20467,1,-1,1,1,4,0.392311,-1
1,grate,A,-1.18444,6,1,1,1,5,0.748076,1
1,grate,A,7.21564,4,1,1,1,5,0.337597,1
1,grate,A,-0.702707,3,1,1,1,5,0.439664,1
1,grate,A,11.6304,2,1,1,0,5,0.432197,-1
1,grate,A,-1.54655,2,-1,1,1,4,0.562193,-1
1,grate,A,-1.27428,5,-1,1,0,4,1.88723,1
1,grate,A,11.9689,6,1,1,1,5,1.15928,1
1,grate,A,-5.49217,3,-1,1,1,4,0.572621,-1
1,grate,A,4.19586,3,1,1,1,5,0.569317,1
1,grate,A,-3.28941,3,-1,1,1,4,0.42186,-1
1,grate,A,-4.18481,4,-1,1,0,4,0.408882,1
1,grate,A,4.89917,1,1,1,1,5,0.491871,1
1,grate,A,-5.25467,6,-1,1,1,4,0.587826,-1
1,grate,A,3.26889,2,-1,1,1,4,0.503836,-1
1,grate,A,2.44341,1,-1,1,0,4,0.503343,1
1,grate,A,-4.94322,3,-1,1,1,4,0.422628,-1
1,grate,A,-2.32122,1,-1,1,0,4,1.44935,1
1,grate,A,12.4579,2,1,1,1,5,0.45067,1
1,grate,A,0.511791,3,-1,1,0,4,0.500006,1
1,grate,A,10.0422,2,-1,1,0,4,0.707329,1
1,grate,A,2.64128,3,-1,1,0,4,0.490756,1
1,grate,A,5.68796,3,-1,1,0,4,0.36234,1
1,grate,A,0.591926,2,-1,1,1,4,0.288034,-1
1,grate,A,5.43216,1,-1,1,0,4,0.423948,1
1,grate,A,11.6664,3,1,1,1,5,0.522575,1
1,grate,A,-1.87531,1,-1,1,1,4,0.440994,-1
1,grate,A,1.55049,5,-1,1,1,4,0.890991,-1
1,grate,A,-5.14731,6,-1,1,1,4,0.507283,-1
1,grate,A,-2.53242,6,-1,1,1,4,0.394332,-1
1,grate,A,-3.78114,2,-1,1,0,4,0.382354,1
1,grate,A,-0.141816,6,-1,1,1,4,0.626287,-1
1,grate,A,6.42132,2,1,1,0,5,0.652875,-1
1,grate,A,4.90434,5,-1,1,0,4,0.406402,1
1,grate,A,8.05013,5,-1,1,0,4,0.489746,1
1,grate,A,-7.59055,4,-1,1,1,4,0.42555,-1
1,grate,A,3.33926,3,-1,1,0,4,0.540113,1
1,grate,A,-5.35684,6,-1,1,1,4,0.458288,-1
1,grate,A,-7.50692,5,-1,1,1,4,0.411699,-1
1,grate,A,3.82806,6,-1,1,0,4,0.382801,1
1,grate,A,0.316801,6,-1,1,0,4,0.290799,1
1,grate,A,-0.781384,2,-1,1,1,4,0.602762,-1
1,grate,A,-1.582,2,-1,1,1,4,0.470291,-1
1,grate,A,-5.21203,5,-1,1,1,4,0.519008,-1
1,grate,A,7.61073,5,-1,1,0,4,0.32559,1
1,grate,A,-9.72955,6,-1,1,1,4,0.268184,-1
1,grate,A,7.58482,2,-1,1,0,4,0.900732,1
1,grate,A,-1.33515,5,-1,1,0,4,0.54832,1
1,grate,A,-2.06334,1,-1,1,0,4,0.657535,1
1,grate,A,9.67889,3,-1,1,0,4,0.330834,1
1,grate,A,-0.70503,2,-1,1,1,4,0.305511,-1
1,grate,A,8.94753,2,-1,1,0,4,0.360725,1
1,grate,A,-2.89832,6,-1,1,0,4,0.755193,1
1,grate,A,0.344259,5,-1,1,0,4,0.360461,1
1,grate,A,-4.56377,3,-1,1,0,4,0.653779,1
1,grate,A,4.65533,2,1,1,1,5,0.823007,1
1,grate,A,-11.6844,3,-1,2,1,3,0.569716,-1
1,grate,A,1.10929,3,-1,1,0,4,0.566461,1
1,grate,A,12.4203,3,1,1,1,5,0.434914,1
1,grate,A,-4.97923,5,1,1,0,5,0.549001,-1
1,grate,A,-0.615887,5,1,1,0,5,0.914385,-1
1,grate,A,3.40511,6,1,1,1,5,0.448983,1
1,grate,A,8.59883,5,1,1,1,5,0.370419,1
1,grate,A,-3.19749,3,-1,1,1,4,0.599094,-1
1,grate,A,0.995132,4,-1,1,0,4,0.48228,1
1,grate,A,6.21132,3,1,1,1,5,0.546241,1
1,grate,A,-6.86684,1,-1,2,1,3,1.07157,-1
1,grate,A,-3.84808,3,1,2,0,6,0.712272,-1
1,grate,A,-5.98471,5,1,1,0,5,0.495632,-1
1,grate,A,0.9708,5,1,1,1,5,0.463517,1
1,grate,A,-0.762396,6,1,1,0,5,0.464904,-1
1,grate,A,0.712934,1,-1,2,0,3,0.768937,1
1,grate,A,8.16865,4,1,1,1,5,0.549486,1
1,grate,A,-0.58575,2,-1,1,0,4,0.546736,1
1,grate,A,-4.90486,3,-1,1,0,4,0.736808,1
1,grate,A,4.79744,6,1,1,1,5,0.486789,1
1,grate,A,7.64397,3,1,1,1,5,0.454743,1
1,grate,A,6.98329,5,1,1,0,5,0.360113,-1
1,grate,A,-3.37915,3,-1,1,1,4,1.18128,-1
1,grate,A,2.71686,4,-1,1,1,4,0.625462,-1
1,grate,A,1.04016,2,-1,1,1,4,0.50804,-1
1,grate,A,4.14206,4,1,1,0,5,0.475276,-1
1,grate,A,11.9204,6,1,1,1,5,0.380031,1
1,grate,A,-2.92994,2,-1,2,1,3,1.26465,-1
1,grate,A,6.08289,4,1,1,0,5,0.465315,-1
1,grate,A,1.96885,2,1,1,1,5,0.289965,1
1,grate,A,-1.34721,4,1,1,0,5,0.569901,-1
1,grate,A,-4.61193,1,-1,2,0,3,0.725949,1
1,grate,A,1.82627,5,1,1,0,5,0.396582,-1
1,grate,A,-2.0924,1,-1,1,0,4,0.831969,1
1,grate,A,1.17135,6,1,1,1,5,0.353899,1
1,grate,A,-8.9821,6,1,1,0,5,0.423146,-1
1,grate,A,5.6494,1,1,2,1,6,1.96112,1
1,grate,A,-1.13449,1,-1,2,1,3,0.669872,-1
1,grate,A,-4.11185,2,-1,1,0,4,1.09433,1
1,grate,A,-2.67934,5,1,1,0,5,0.446473,-1
1,grate,A,4.36642,4,1,1,1,5,0.432474,1
1,grate,A,7.46733,5,1,1,1,5,0.402402,1
1,grate,A,-1.74768,2,-1,1,0,4,0.837739,1
